order_day,gl,product_family,units,ops
10/15/20,Jewelry,Softlines,257,7310
10/16/20,Jewelry,Softlines,279,6496
10/17/20,Jewelry,Softlines,296,6402
10/18/20,Jewelry,Softlines,275,8304
10/19/20,Jewelry,Softlines,271,6546
10/20/20,Jewelry,Softlines,281,7004
10/21/20,Jewelry,Softlines,265,6870
10/22/20,Jewelry,Softlines,266,9790
10/23/20,Jewelry,Softlines,284,5787
10/24/20,Jewelry,Softlines,289,5787
10/25/20,Jewelry,Softlines,284,6106
10/26/20,Jewelry,Softlines,306,7057
10/27/20,Jewelry,Softlines,276,6475
10/28/20,Jewelry,Softlines,278,8325
10/29/20,Jewelry,Softlines,249,12846
10/30/20,Jewelry,Softlines,290,6483
10/31/20,Jewelry,Softlines,294,7107
11/1/20,Jewelry,Softlines,314,7620
11/2/20,Jewelry,Softlines,297,7219
11/3/20,Jewelry,Softlines,270,8613
11/4/20,Jewelry,Softlines,245,13410
11/5/20,Jewelry,Softlines,220,7481
11/6/20,Jewelry,Softlines,246,6216
11/7/20,Jewelry,Softlines,301,11115
11/8/20,Jewelry,Softlines,302,11914
11/9/20,Jewelry,Softlines,286,9199
11/10/20,Jewelry,Softlines,279,9202
11/11/20,Jewelry,Softlines,276,7743
11/12/20,Jewelry,Softlines,248,9044
11/13/20,Jewelry,Softlines,303,6328
11/14/20,Jewelry,Softlines,327,13951
11/15/20,Jewelry,Softlines,319,10071
11/16/20,Jewelry,Softlines,321,9660
11/17/20,Jewelry,Softlines,300,9484
11/18/20,Jewelry,Softlines,290,6726
11/19/20,Jewelry,Softlines,272,8510
11/20/20,Jewelry,Softlines,343,8863
11/21/20,Jewelry,Softlines,352,9146
11/22/20,Jewelry,Softlines,382,9656
11/23/20,Jewelry,Softlines,382,12174
11/24/20,Jewelry,Softlines,373,9230
11/25/20,Jewelry,Softlines,379,8696
11/26/20,Jewelry,Softlines,315,9527
11/27/20,Jewelry,Softlines,385,13772
11/28/20,Jewelry,Softlines,454,16465
11/29/20,Jewelry,Softlines,511,14004
11/30/20,Jewelry,Softlines,532,18873
12/1/20,Jewelry,Softlines,460,12166
12/2/20,Jewelry,Softlines,378,9622
12/3/20,Jewelry,Softlines,292,11436
12/4/20,Jewelry,Softlines,323,15098
12/5/20,Jewelry,Softlines,339,10877
12/6/20,Jewelry,Softlines,334,16113
12/7/20,Jewelry,Softlines,301,9830
12/8/20,Jewelry,Softlines,280,11828
12/9/20,Jewelry,Softlines,285,10316
12/10/20,Jewelry,Softlines,247,9516
12/11/20,Jewelry,Softlines,292,11301
12/12/20,Jewelry,Softlines,315,9982
12/13/20,Jewelry,Softlines,295,9168
12/14/20,Jewelry,Softlines,301,10046
12/15/20,Jewelry,Softlines,281,10174
12/16/20,Jewelry,Softlines,257,8005
12/17/20,Jewelry,Softlines,219,15004
12/18/20,Jewelry,Softlines,233,7442
12/19/20,Jewelry,Softlines,281,6293
12/20/20,Jewelry,Softlines,298,6121
12/21/20,Jewelry,Softlines,291,10944
12/22/20,Jewelry,Softlines,304,7335
12/23/20,Jewelry,Softlines,289,5653
12/24/20,Jewelry,Softlines,247,5341
12/25/20,Jewelry,Softlines,286,6143
12/26/20,Jewelry,Softlines,311,10447
12/27/20,Jewelry,Softlines,299,7449
12/28/20,Jewelry,Softlines,286,8364
12/29/20,Jewelry,Softlines,286,10691
12/30/20,Jewelry,Softlines,256,8491
12/31/20,Jewelry,Softlines,248,14240
1/1/21,Jewelry,Softlines,270,6224
1/2/21,Jewelry,Softlines,292,7719
1/3/21,Jewelry,Softlines,314,9842
1/4/21,Jewelry,Softlines,311,8339
1/5/21,Jewelry,Softlines,304,6239
1/6/21,Jewelry,Softlines,274,8838
1/7/21,Jewelry,Softlines,237,8332
1/8/21,Jewelry,Softlines,262,15432
1/9/21,Jewelry,Softlines,294,8216
1/10/21,Jewelry,Softlines,277,6093
1/11/21,Jewelry,Softlines,289,22798
1/12/21,Jewelry,Softlines,265,11863
1/13/21,Jewelry,Softlines,258,5736
1/14/21,Jewelry,Softlines,229,5674
1/15/21,Jewelry,Softlines,255,7023
1/16/21,Jewelry,Softlines,282,16782
1/17/21,Jewelry,Softlines,268,7684
1/18/21,Jewelry,Softlines,264,7129
1/19/21,Jewelry,Softlines,275,8699
1/20/21,Jewelry,Softlines,274,8496
1/21/21,Jewelry,Softlines,227,9959
1/22/21,Jewelry,Softlines,241,7988
1/23/21,Jewelry,Softlines,263,7142
1/24/21,Jewelry,Softlines,228,5942
1/25/21,Jewelry,Softlines,269,9869
1/26/21,Jewelry,Softlines,276,10821
1/27/21,Jewelry,Softlines,264,13193
1/28/21,Jewelry,Softlines,251,11170
1/29/21,Jewelry,Softlines,280,7986
1/30/21,Jewelry,Softlines,446,14723
1/31/21,Jewelry,Softlines,750,22472
2/1/21,Jewelry,Softlines,297,12979
2/2/21,Jewelry,Softlines,266,10359
2/3/21,Jewelry,Softlines,274,17066
2/4/21,Jewelry,Softlines,253,12593
2/5/21,Jewelry,Softlines,259,7556
2/6/21,Jewelry,Softlines,300,10744
2/7/21,Jewelry,Softlines,295,10636
2/8/21,Jewelry,Softlines,281,8835
2/9/21,Jewelry,Softlines,284,7208
2/10/21,Jewelry,Softlines,262,8132
2/11/21,Jewelry,Softlines,240,18407
2/12/21,Jewelry,Softlines,278,12305
2/13/21,Jewelry,Softlines,295,19297
2/14/21,Jewelry,Softlines,293,6721
2/15/21,Jewelry,Softlines,286,8272
2/16/21,Jewelry,Softlines,285,6901
2/17/21,Jewelry,Softlines,294,8148
2/18/21,Jewelry,Softlines,250,8093
2/19/21,Jewelry,Softlines,290,7769
2/20/21,Jewelry,Softlines,331,8283
2/21/21,Jewelry,Softlines,302,14263
2/22/21,Jewelry,Softlines,321,8342
2/23/21,Jewelry,Softlines,295,10324
2/24/21,Jewelry,Softlines,272,6447
2/25/21,Jewelry,Softlines,272,6998
2/26/21,Jewelry,Softlines,290,7329
2/27/21,Jewelry,Softlines,323,12355
2/28/21,Jewelry,Softlines,314,7494
3/1/21,Jewelry,Softlines,358,8881
3/2/21,Jewelry,Softlines,295,11703
3/3/21,Jewelry,Softlines,292,12138
3/4/21,Jewelry,Softlines,283,24174
3/5/21,Jewelry,Softlines,297,12280
3/6/21,Jewelry,Softlines,321,15780
3/7/21,Jewelry,Softlines,327,28637
3/8/21,Jewelry,Softlines,307,9718
3/9/21,Jewelry,Softlines,283,17845
3/10/21,Jewelry,Softlines,288,8026
3/11/21,Jewelry,Softlines,260,5816
3/12/21,Jewelry,Softlines,277,6895
3/13/21,Jewelry,Softlines,290,7765
3/14/21,Jewelry,Softlines,292,7060
3/15/21,Jewelry,Softlines,301,7058
3/16/21,Jewelry,Softlines,268,8300
3/17/21,Jewelry,Softlines,266,10918
3/18/21,Jewelry,Softlines,239,7399
3/19/21,Jewelry,Softlines,281,6672
3/20/21,Jewelry,Softlines,292,13315
3/21/21,Jewelry,Softlines,285,8065
3/22/21,Jewelry,Softlines,294,26483
3/23/21,Jewelry,Softlines,284,7798
3/24/21,Jewelry,Softlines,279,7241
3/25/21,Jewelry,Softlines,251,5846
3/26/21,Jewelry,Softlines,260,18176
3/27/21,Jewelry,Softlines,288,6654
3/28/21,Jewelry,Softlines,292,7368
3/29/21,Jewelry,Softlines,289,6934
3/30/21,Jewelry,Softlines,257,5811
3/31/21,Jewelry,Softlines,246,8561
4/1/21,Jewelry,Softlines,238,8794
4/2/21,Jewelry,Softlines,265,7522
4/3/21,Jewelry,Softlines,291,6438
4/4/21,Jewelry,Softlines,288,6610
4/5/21,Jewelry,Softlines,302,9959
4/6/21,Jewelry,Softlines,268,16259
4/7/21,Jewelry,Softlines,263,12647
4/8/21,Jewelry,Softlines,264,6635
4/9/21,Jewelry,Softlines,302,28669
4/10/21,Jewelry,Softlines,320,8029
4/11/21,Jewelry,Softlines,317,29224
4/12/21,Jewelry,Softlines,296,6441
4/13/21,Jewelry,Softlines,279,8035
4/14/21,Jewelry,Softlines,272,6866
4/15/21,Jewelry,Softlines,270,5894
4/16/21,Jewelry,Softlines,304,8390
4/17/21,Jewelry,Softlines,327,7262
4/18/21,Jewelry,Softlines,318,6701
4/19/21,Jewelry,Softlines,309,12986
4/20/21,Jewelry,Softlines,280,6148
4/21/21,Jewelry,Softlines,278,10194
4/22/21,Jewelry,Softlines,270,19513
4/23/21,Jewelry,Softlines,345,13561
4/24/21,Jewelry,Softlines,314,7083
4/25/21,Jewelry,Softlines,319,7301
4/26/21,Jewelry,Softlines,325,6790
4/27/21,Jewelry,Softlines,311,6527
4/28/21,Jewelry,Softlines,300,6720
4/29/21,Jewelry,Softlines,264,10010
4/30/21,Jewelry,Softlines,342,7806
5/1/21,Jewelry,Softlines,324,7710
5/2/21,Jewelry,Softlines,324,10037
5/3/21,Jewelry,Softlines,329,7598
5/4/21,Jewelry,Softlines,297,16339
5/5/21,Jewelry,Softlines,316,8216
5/6/21,Jewelry,Softlines,285,5908
5/7/21,Jewelry,Softlines,333,8608
5/8/21,Jewelry,Softlines,348,9379
5/9/21,Jewelry,Softlines,333,11273
5/10/21,Jewelry,Softlines,332,7958
5/11/21,Jewelry,Softlines,333,9193
5/12/21,Jewelry,Softlines,306,8763
5/13/21,Jewelry,Softlines,295,6610
5/14/21,Jewelry,Softlines,368,8670
5/15/21,Jewelry,Softlines,373,9509
5/16/21,Jewelry,Softlines,367,7706
5/17/21,Jewelry,Softlines,359,9412
5/18/21,Jewelry,Softlines,306,8298
5/19/21,Jewelry,Softlines,280,7479
5/20/21,Jewelry,Softlines,252,7569
5/21/21,Jewelry,Softlines,291,8269
5/22/21,Jewelry,Softlines,289,8095
5/23/21,Jewelry,Softlines,259,7105
5/24/21,Jewelry,Softlines,320,7567
5/25/21,Jewelry,Softlines,296,9414
5/26/21,Jewelry,Softlines,305,7223
5/27/21,Jewelry,Softlines,286,8723
5/28/21,Jewelry,Softlines,333,8291
5/29/21,Jewelry,Softlines,345,9101
5/30/21,Jewelry,Softlines,366,7744
5/31/21,Jewelry,Softlines,341,10083
6/1/21,Jewelry,Softlines,328,8045
6/2/21,Jewelry,Softlines,303,7510
6/3/21,Jewelry,Softlines,305,6788
6/4/21,Jewelry,Softlines,348,7885
6/5/21,Jewelry,Softlines,386,10567
6/6/21,Jewelry,Softlines,369,7981
6/7/21,Jewelry,Softlines,389,9170
6/8/21,Jewelry,Softlines,384,11117
6/9/21,Jewelry,Softlines,376,13047
6/10/21,Jewelry,Softlines,379,9452
6/11/21,Jewelry,Softlines,442,12214
6/12/21,Jewelry,Softlines,472,11772
6/13/21,Jewelry,Softlines,373,10368
6/14/21,Jewelry,Softlines,392,9432
6/15/21,Jewelry,Softlines,456,13662
6/16/21,Jewelry,Softlines,791,20741
6/17/21,Jewelry,Softlines,503,12680
6/18/21,Jewelry,Softlines,570,13494
6/19/21,Jewelry,Softlines,1320,34761
6/20/21,Jewelry,Softlines,580,30907
6/21/21,Jewelry,Softlines,609,15016
6/22/21,Jewelry,Softlines,590,15861
6/23/21,Jewelry,Softlines,688,18005
6/24/21,Jewelry,Softlines,703,24722
6/25/21,Jewelry,Softlines,807,17256
6/26/21,Jewelry,Softlines,824,20279
6/27/21,Jewelry,Softlines,899,20563
6/28/21,Jewelry,Softlines,810,26219
6/29/21,Jewelry,Softlines,859,26380
6/30/21,Jewelry,Softlines,815,28009
7/1/21,Jewelry,Softlines,887,25021
7/2/21,Jewelry,Softlines,1054,25095
7/3/21,Jewelry,Softlines,1075,27247
7/4/21,Jewelry,Softlines,980,26017
7/5/21,Jewelry,Softlines,1017,27626
7/6/21,Jewelry,Softlines,1110,29201
7/7/21,Jewelry,Softlines,1246,30757
7/8/21,Jewelry,Softlines,1179,28152
7/9/21,Jewelry,Softlines,1560,38019
7/10/21,Jewelry,Softlines,1461,36561
7/11/21,Jewelry,Softlines,1243,34466
7/12/21,Jewelry,Softlines,1058,28630
7/13/21,Jewelry,Softlines,749,19161
7/14/21,Jewelry,Softlines,513,15866
7/15/21,Jewelry,Softlines,337,10013
7/16/21,Jewelry,Softlines,253,10885
7/17/21,Jewelry,Softlines,389,14368
7/18/21,Jewelry,Softlines,431,109843
7/19/21,Jewelry,Softlines,422,26560
7/20/21,Jewelry,Softlines,394,8811
7/21/21,Jewelry,Softlines,409,35338
7/22/21,Jewelry,Softlines,344,58317
7/23/21,Jewelry,Softlines,265,51830
7/24/20,Kitchen,Hardlines,1578,41003
7/25/20,Kitchen,Hardlines,2142,49791
7/26/20,Kitchen,Hardlines,2010,45914
7/27/20,Kitchen,Hardlines,1831,45754
7/28/20,Kitchen,Hardlines,1751,38997
7/29/20,Kitchen,Hardlines,1619,38502
7/30/20,Kitchen,Hardlines,1707,42803
7/31/20,Kitchen,Hardlines,2001,44962
8/1/20,Kitchen,Hardlines,1864,40692
8/2/20,Kitchen,Hardlines,1718,40052
8/3/20,Kitchen,Hardlines,1594,36449
8/4/20,Kitchen,Hardlines,1535,38070
8/5/20,Kitchen,Hardlines,1544,33794
8/6/20,Kitchen,Hardlines,1585,37382
8/7/20,Kitchen,Hardlines,1787,40097
8/8/20,Kitchen,Hardlines,2048,42361
8/9/20,Kitchen,Hardlines,1779,40516
8/10/20,Kitchen,Hardlines,1661,37625
8/11/20,Kitchen,Hardlines,1587,35352
8/12/20,Kitchen,Hardlines,1385,31542
8/13/20,Kitchen,Hardlines,1520,31749
8/14/20,Kitchen,Hardlines,1791,44138
8/15/20,Kitchen,Hardlines,1949,39891
8/16/20,Kitchen,Hardlines,2075,37230
8/17/20,Kitchen,Hardlines,1555,35055
8/18/20,Kitchen,Hardlines,1430,32153
8/19/20,Kitchen,Hardlines,1379,31482
8/20/20,Kitchen,Hardlines,1497,34728
8/21/20,Kitchen,Hardlines,1747,40956
8/22/20,Kitchen,Hardlines,1785,40371
8/23/20,Kitchen,Hardlines,1736,40508
8/24/20,Kitchen,Hardlines,1699,38273
8/25/20,Kitchen,Hardlines,1555,35196
8/26/20,Kitchen,Hardlines,1429,34778
8/27/20,Kitchen,Hardlines,1491,36064
8/28/20,Kitchen,Hardlines,1691,39211
8/29/20,Kitchen,Hardlines,1670,37765
8/30/20,Kitchen,Hardlines,1836,37717
8/31/20,Kitchen,Hardlines,1733,39263
9/1/20,Kitchen,Hardlines,1760,37535
9/2/20,Kitchen,Hardlines,1521,32890
9/3/20,Kitchen,Hardlines,1568,33829
9/4/20,Kitchen,Hardlines,1771,39590
9/5/20,Kitchen,Hardlines,1675,35020
9/6/20,Kitchen,Hardlines,1436,30115
9/7/20,Kitchen,Hardlines,1612,37451
9/8/20,Kitchen,Hardlines,1433,34796
9/9/20,Kitchen,Hardlines,1331,30735
9/10/20,Kitchen,Hardlines,1474,32101
9/11/20,Kitchen,Hardlines,1506,37064
9/12/20,Kitchen,Hardlines,1777,37740
9/13/20,Kitchen,Hardlines,1578,36377
9/14/20,Kitchen,Hardlines,2109,46864
9/15/20,Kitchen,Hardlines,1665,36682
9/16/20,Kitchen,Hardlines,1478,30695
9/17/20,Kitchen,Hardlines,1492,34295
9/18/20,Kitchen,Hardlines,1749,40138
9/19/20,Kitchen,Hardlines,1824,38209
9/20/20,Kitchen,Hardlines,1795,38485
9/21/20,Kitchen,Hardlines,1655,36877
9/22/20,Kitchen,Hardlines,1509,33377
9/23/20,Kitchen,Hardlines,1373,31988
9/24/20,Kitchen,Hardlines,1433,33184
9/25/20,Kitchen,Hardlines,1966,41331
9/26/20,Kitchen,Hardlines,1869,39736
9/27/20,Kitchen,Hardlines,1717,38996
9/28/20,Kitchen,Hardlines,1743,35078
9/29/20,Kitchen,Hardlines,1587,35014
9/30/20,Kitchen,Hardlines,1541,31995
10/1/20,Kitchen,Hardlines,1528,34677
10/2/20,Kitchen,Hardlines,1674,38402
10/3/20,Kitchen,Hardlines,1663,38377
10/4/20,Kitchen,Hardlines,1737,40707
10/5/20,Kitchen,Hardlines,1605,37215
10/6/20,Kitchen,Hardlines,1529,37439
10/7/20,Kitchen,Hardlines,1317,30076
10/8/20,Kitchen,Hardlines,1485,32079
10/9/20,Kitchen,Hardlines,1769,41303
10/10/20,Kitchen,Hardlines,1777,38883
10/11/20,Kitchen,Hardlines,1617,39047
10/12/20,Kitchen,Hardlines,1649,37267
10/13/20,Kitchen,Hardlines,1649,34884
10/14/20,Kitchen,Hardlines,1372,31141
10/15/20,Kitchen,Hardlines,1427,32843
10/16/20,Kitchen,Hardlines,1850,39779
10/17/20,Kitchen,Hardlines,1841,40808
10/18/20,Kitchen,Hardlines,1669,39079
10/19/20,Kitchen,Hardlines,1651,38105
10/20/20,Kitchen,Hardlines,1457,34297
10/21/20,Kitchen,Hardlines,1501,32932
10/22/20,Kitchen,Hardlines,1496,34929
10/23/20,Kitchen,Hardlines,1834,40891
10/24/20,Kitchen,Hardlines,1874,40059
10/25/20,Kitchen,Hardlines,1694,40300
10/26/20,Kitchen,Hardlines,1625,36747
10/27/20,Kitchen,Hardlines,1553,35582
10/28/20,Kitchen,Hardlines,1360,31374
10/29/20,Kitchen,Hardlines,1347,31830
10/30/20,Kitchen,Hardlines,1692,39560
10/31/20,Kitchen,Hardlines,1716,39318
11/1/20,Kitchen,Hardlines,1592,36240
11/2/20,Kitchen,Hardlines,1559,35267
11/3/20,Kitchen,Hardlines,1521,33354
11/4/20,Kitchen,Hardlines,1293,29832
11/5/20,Kitchen,Hardlines,1224,27877
11/6/20,Kitchen,Hardlines,1411,32445
11/7/20,Kitchen,Hardlines,1773,40267
11/8/20,Kitchen,Hardlines,1645,36608
11/9/20,Kitchen,Hardlines,1779,38806
11/10/20,Kitchen,Hardlines,1631,34956
11/11/20,Kitchen,Hardlines,1414,31145
11/12/20,Kitchen,Hardlines,1397,32116
11/13/20,Kitchen,Hardlines,1827,39282
11/14/20,Kitchen,Hardlines,1869,41057
11/15/20,Kitchen,Hardlines,1893,37619
11/16/20,Kitchen,Hardlines,1775,39565
11/17/20,Kitchen,Hardlines,1524,36216
11/18/20,Kitchen,Hardlines,1462,34207
11/19/20,Kitchen,Hardlines,1533,34220
11/20/20,Kitchen,Hardlines,1908,40338
11/21/20,Kitchen,Hardlines,1970,41296
11/22/20,Kitchen,Hardlines,1945,40483
11/23/20,Kitchen,Hardlines,1799,41917
11/24/20,Kitchen,Hardlines,1655,38290
11/25/20,Kitchen,Hardlines,1533,35250
11/26/20,Kitchen,Hardlines,1523,33172
11/27/20,Kitchen,Hardlines,1871,43344
11/28/20,Kitchen,Hardlines,2141,46127
11/29/20,Kitchen,Hardlines,2102,48510
11/30/20,Kitchen,Hardlines,2000,48080
12/1/20,Kitchen,Hardlines,1743,40848
12/2/20,Kitchen,Hardlines,1567,36537
12/3/20,Kitchen,Hardlines,1411,31941
12/4/20,Kitchen,Hardlines,1562,37350
12/5/20,Kitchen,Hardlines,1862,41077
12/6/20,Kitchen,Hardlines,1737,36992
12/7/20,Kitchen,Hardlines,1730,37992
12/8/20,Kitchen,Hardlines,1501,32898
12/9/20,Kitchen,Hardlines,1364,31802
12/10/20,Kitchen,Hardlines,1316,31197
12/11/20,Kitchen,Hardlines,1802,37952
12/12/20,Kitchen,Hardlines,1881,41497
12/13/20,Kitchen,Hardlines,1684,38643
12/14/20,Kitchen,Hardlines,1577,36544
12/15/20,Kitchen,Hardlines,1537,33514
12/16/20,Kitchen,Hardlines,1358,31339
12/17/20,Kitchen,Hardlines,1218,27357
12/18/20,Kitchen,Hardlines,1290,30524
12/19/20,Kitchen,Hardlines,1683,38522
12/20/20,Kitchen,Hardlines,1798,41764
12/21/20,Kitchen,Hardlines,1775,38622
12/22/20,Kitchen,Hardlines,1716,36101
12/23/20,Kitchen,Hardlines,1418,32319
12/24/20,Kitchen,Hardlines,1438,31403
12/25/20,Kitchen,Hardlines,1808,40012
12/26/20,Kitchen,Hardlines,2046,44445
12/27/20,Kitchen,Hardlines,1799,42561
12/28/20,Kitchen,Hardlines,1727,37277
12/29/20,Kitchen,Hardlines,1677,35531
12/30/20,Kitchen,Hardlines,1390,30652
12/31/20,Kitchen,Hardlines,1513,34545
1/1/21,Kitchen,Hardlines,1730,41038
1/2/21,Kitchen,Hardlines,2131,43917
1/3/21,Kitchen,Hardlines,1921,43878
1/4/21,Kitchen,Hardlines,1868,44226
1/5/21,Kitchen,Hardlines,1738,39285
1/6/21,Kitchen,Hardlines,1614,36661
1/7/21,Kitchen,Hardlines,1451,31785
1/8/21,Kitchen,Hardlines,1600,35870
1/9/21,Kitchen,Hardlines,1833,39260
1/10/21,Kitchen,Hardlines,1861,40603
1/11/21,Kitchen,Hardlines,1704,39236
1/12/21,Kitchen,Hardlines,1630,32783
1/13/21,Kitchen,Hardlines,1396,31078
1/14/21,Kitchen,Hardlines,1377,32968
1/15/21,Kitchen,Hardlines,1688,37356
1/16/21,Kitchen,Hardlines,1896,39417
1/17/21,Kitchen,Hardlines,1753,38138
1/18/21,Kitchen,Hardlines,1609,35878
1/19/21,Kitchen,Hardlines,1636,36078
1/20/21,Kitchen,Hardlines,1543,31821
1/21/21,Kitchen,Hardlines,1432,32535
1/22/21,Kitchen,Hardlines,1473,33540
1/23/21,Kitchen,Hardlines,1631,36585
1/24/21,Kitchen,Hardlines,1516,35430
1/25/21,Kitchen,Hardlines,1868,38282
1/26/21,Kitchen,Hardlines,1849,38347
1/27/21,Kitchen,Hardlines,1585,36169
1/28/21,Kitchen,Hardlines,1588,33417
1/29/21,Kitchen,Hardlines,1901,40787
1/30/21,Kitchen,Hardlines,2877,80498
1/31/21,Kitchen,Hardlines,6591,271555
2/1/21,Kitchen,Hardlines,1840,43224
2/2/21,Kitchen,Hardlines,1639,38596
2/3/21,Kitchen,Hardlines,1556,34358
2/4/21,Kitchen,Hardlines,1556,33573
2/5/21,Kitchen,Hardlines,1936,39726
2/6/21,Kitchen,Hardlines,2032,42240
2/7/21,Kitchen,Hardlines,1963,39760
2/8/21,Kitchen,Hardlines,1780,38826
2/9/21,Kitchen,Hardlines,1703,39834
2/10/21,Kitchen,Hardlines,1525,34681
2/11/21,Kitchen,Hardlines,1611,35487
2/12/21,Kitchen,Hardlines,1772,42355
2/13/21,Kitchen,Hardlines,2050,45664
2/14/21,Kitchen,Hardlines,2012,40524
2/15/21,Kitchen,Hardlines,1813,41345
2/16/21,Kitchen,Hardlines,1707,38485
2/17/21,Kitchen,Hardlines,1516,35959
2/18/21,Kitchen,Hardlines,1601,35893
2/19/21,Kitchen,Hardlines,1841,41326
2/20/21,Kitchen,Hardlines,1989,46535
2/21/21,Kitchen,Hardlines,2065,43858
2/22/21,Kitchen,Hardlines,1955,43651
2/23/21,Kitchen,Hardlines,1951,41954
2/24/21,Kitchen,Hardlines,1736,35649
2/25/21,Kitchen,Hardlines,1624,37040
2/26/21,Kitchen,Hardlines,2040,42979
2/27/21,Kitchen,Hardlines,2271,46439
2/28/21,Kitchen,Hardlines,1985,46685
3/1/21,Kitchen,Hardlines,1990,43938
3/2/21,Kitchen,Hardlines,1810,39971
3/3/21,Kitchen,Hardlines,1701,37631
3/4/21,Kitchen,Hardlines,1708,38272
3/5/21,Kitchen,Hardlines,1970,43652
3/6/21,Kitchen,Hardlines,2109,47911
3/7/21,Kitchen,Hardlines,2039,44810
3/8/21,Kitchen,Hardlines,1870,42504
3/9/21,Kitchen,Hardlines,1800,39597
3/10/21,Kitchen,Hardlines,1697,37122
3/11/21,Kitchen,Hardlines,1688,36091
3/12/21,Kitchen,Hardlines,1947,42471
3/13/21,Kitchen,Hardlines,1855,43423
3/14/21,Kitchen,Hardlines,2129,45515
3/15/21,Kitchen,Hardlines,1950,42796
3/16/21,Kitchen,Hardlines,1801,40774
3/17/21,Kitchen,Hardlines,1658,37247
3/18/21,Kitchen,Hardlines,1672,38293
3/19/21,Kitchen,Hardlines,2085,46311
3/20/21,Kitchen,Hardlines,1995,44964
3/21/21,Kitchen,Hardlines,2011,45765
3/22/21,Kitchen,Hardlines,1831,41118
3/23/21,Kitchen,Hardlines,1729,38556
3/24/21,Kitchen,Hardlines,1563,35910
3/25/21,Kitchen,Hardlines,1673,37907
3/26/21,Kitchen,Hardlines,1808,37582
3/27/21,Kitchen,Hardlines,2209,50886
3/28/21,Kitchen,Hardlines,2003,46007
3/29/21,Kitchen,Hardlines,1947,42814
3/30/21,Kitchen,Hardlines,1712,38362
3/31/21,Kitchen,Hardlines,1578,35263
4/1/21,Kitchen,Hardlines,1548,31650
4/2/21,Kitchen,Hardlines,2003,42544
4/3/21,Kitchen,Hardlines,2003,40793
4/4/21,Kitchen,Hardlines,1906,40329
4/5/21,Kitchen,Hardlines,1993,43714
4/6/21,Kitchen,Hardlines,1846,42081
4/7/21,Kitchen,Hardlines,1580,37051
4/8/21,Kitchen,Hardlines,1619,36811
4/9/21,Kitchen,Hardlines,2083,43683
4/10/21,Kitchen,Hardlines,2044,43908
4/11/21,Kitchen,Hardlines,2059,41932
4/12/21,Kitchen,Hardlines,1906,43369
4/13/21,Kitchen,Hardlines,1799,39262
